person_id,person_name,surname,unique_attribute,sex,tribe,person_notes,name_instance,person_sequence
Kohath_1,Kohath,,son of Levi (GEN 46:11),male,Levi,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Kohathites (NUM 26:57)",1,304
Merari_1,Merari,,son of Levi (GEN 46:11),male,Levi,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Merarites (NUM 26:57)",1,305
Hezron_2,Hezron,,son of Perez and grandson of Judah (GEN 46:12),male,Judah,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the (other) Hezronites (NUM 26:21) [see NUM 26:6 for the Reubenite clan]",2,306
Hamul_1,Hamul,,son of Perez and grandson of Judah (GEN 46:12),male,Judah,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Hamulites (NUM 26:21)",1,307
Tola_1,Tola,,son of Issachar (GEN 46:13),male,Issachar,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Tolaites (NUM 25:23)",1,308
Puvvah_1,Puvvah,,son of Issachar (GEN 46:13),male,Issachar,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Punites (NUM 26:23)",1,309
Iob_1,Iob,,son of Issachar (GEN 46:13),male,Issachar,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Jashubites (NUM 26:24) [Iob is also called Jashub]",1,310
Shimron_1,Shimron,,son of Issachar (GEN 46:13),male,Issachar,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Shimronites (NUM 26:24)",1,311
Sered_1,Sered,,son of Zebulun (GEN 46:14),male,Zebulun,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Seredites (NUM 26:26)",1,312
Elon_2,Elon,,son of Zebulun (GEN 46:14),male,Zebulun,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Elonites (NUM 26:26)",2,313
Jahleel_1,Jahleel,,son of Zebulun (GEN 46:14),male,Zebulun,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Jahleelites (NUM 26:26)",1,314
Ziphion_1,Ziphion,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Zephonites (NUM 26:15) [Ziphion is also called Zephon]",1,315
Haggi_1,Haggi,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Haggites (NUM 26:15)",1,316
Shuni_1,Shuni,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Shunites (NUM 26:15)",1,317
Ezbon_1,Ezbon,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Oznites (NUM 26:16) [Ezbon is also called Ezni]",1,318
Eri_1,Eri,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Erites (NUM 26:16)",1,319
Arodi_1,Arodi,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Arodites (NUM 26:17)",1,320
Areli_1,Areli,,son of Gad (GEN 46:16),male,Gad,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Arelites (NUM 26:17)",1,321
Imnah_1,Imnah,,son of Asher (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Imnites (NUM 26:44)",1,322
Ishvah_1,Ishvah,,son of Asher (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,323
Ishvi_1,Ishvi,,son of Asher (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Ishvites (NUM 26:44)",1,324
Beriah_1,Beriah,,son of Asher (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Beriites (NUM 26:44)",1,325
Serah_1,Serah,,son of Asher (GEN 46:17),female,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,326
Heber_1,Heber,,son of Beriah (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Heberites (NUM 26:45)",1,327
Malchiel_1,Malchiel,,son of Beriah (GEN 46:17),male,Asher,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Malchielites (NUM 26:45)",1,328
Bela_2,Bela,,son of Benjamin (GEN 46:21),male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Belaites (NUM 26:38)",2,329
Becher_1,Becher,,son of Benjamin (GEN 46:21),male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,330
Ashbel_1,Ashbel,,son of Benjamin (GEN 46:21),male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Ashbelites (NUM26:38)",1,331
Gera_1,Gera,,"(grand?)son of Benjamin (GEN 46:21), son of Bela (1CH 8:3)",male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,332
Naaman_1,Naaman,,"(grand?)son of Benjamin (GEN 46:21), son of Bela (NUM 26:40)",male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,333
Ehi_1,Ehi,,son of Benjamin (GEN 46:21),male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Ahiramites (NUM 26:38) [Ehi is also called Ahiram]",1,334
Rosh_1,Rosh,,son of Benjamin (GEN 46:21),male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,335
Muppim_1,Muppim,,"(grand?)son of Benjamin (GEN 46:21), son of Bela (1CH 7:12, 8:3)",male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Shuphamites (NUM 26:39) [Muppim is also called Shephupham]",1,336
Huppim_1,Huppim,,"(grand?)son of Benjamin (GEN 46:21), son of Bela (1CH 7:12, 8:3)",male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Huphamites (NUM 26:39) [Huppim is also called Hupham]",1,337
Ard_1,Ard,,"(grand?)son of Benjamin (GEN 46:21), son of Bela (NUM 26:40)",male,Benjamin,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27)",1,338
Hushim_1,Hushim,,son of Dan (GEN 46:23),male,Dan,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Shuhamites (NUM 26:42) [Hushim is also called Shuham]",1,339
Jahzeel_1,Jahzeel,,son of Naphtali (GEN 46:24),male,Naphtali,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Jahzeelites (NUM 26:48)",1,340
Guni_1,Guni,,son of Naphtali (GEN 46:24),male,Naphtali,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Gunites (NUM 26:48)",1,341
Jezer_1,Jezer,,son of Naphtali (GEN 46:24),male,Naphtali,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Jezerites (NUM 26:49)",1,342
Shillem_1,Shillem,,son of Naphtali (GEN 46:24),male,Naphtali,"from the list of ""sons of Israel"" who ""went to Egypt"" (GEN 46:8-27), the Shillemites (NUM 26:49)",1,343
Machir_1,Machir,,son of Manasseh (GEN 50:23),male,Manasseh,the Machirites (NUM 26:29),1,344
King of Egypt_1,King of Egypt,,Pharaoh when Moses was born (EXO 1:15),male,,This Pharaoh dies before Moses returns from his exile in Midian (Exodus 2:23),1,345
Shiphrah_1,Shiphrah,,Hebrew midwife of Exodus (EXO 1:15),female,,,1,346
Puah_1,Puah,,Hebrew midwife of Exodus (EXO 1:15),female,,,1,347
Moses_1,Moses,,led Israel out of Egypt in the Exodus (EXO 13:3),male,Levi,,1,348
Reuel_2,Reuel,,"Moses' father-in-law (EXO 2:18, NUM 10:29)",male,,Reuel was a Kenite (JDG 1:16),2,349
Zipporah_1,Zipporah,,"daughter of Reuel (EXO 2:18), Moses' wife (EXO 2:21), a Cushite (NUM 12:1)",female,,,1,350
Gershom_1,Gershom,,Moses' first son (EXO 2:22),male,Levi,Both Gershom and Eliezer were born to Moses in Midian since he left Midian with sons (plural)- Exodus 4:20,1,351
Pharaoh_3,Pharaoh,,Pharaoh of the Exodus (EXO 3:10),male,,,3,352
Aaron_1,Aaron,,brother of Moses (EXO 4:14) and Levitical priest (EXO 28:1),male,Levi,,1,353
Libni_1,Libni,,son of Gershon (EXO 6:17),male,Levi,the Libnites (NUM 26:58),1,354
Shimei_1,Shimei,,son of Gershon (EXO 6:17),male,Levi,,1,355
Amram_1,Amram,,son of Kohath (EXO 6:18),male,Levi,,1,356
Izhar_1,Izhar,,son of Kohath (EXO 6:18),male,Levi,,1,357
Hebron_1,Hebron,,son of Kohath (EXO 6:18),male,Levi,the Hebronites (NUM 26:58),1,358
Uzziel_1,Uzziel,,son of Kohath (EXO 6:18),male,Levi,,1,359
Mahli_1,Mahli,,son of Merari (EXO 6:19),male,Levi,the Mahlites (NUM 26:58),1,360
Mushi_1,Mushi,,son of Merari (EXO 6:19),male,Levi,the Mushites (NUM 26:58),1,361
Jochebed_1,Jochebed,,"aunt and wife of Amram, mother of Moses (EXO 6:20)",female,Levi,,1,362
Korah_3,Korah,,son of Izhar (EXO 6:21) who rebelled against G-d and Moses (Numbers chapter 16),male,Levi,the Korahites (NUM 26:58),3,363
Nepheg_1,Nepheg,,son of Izhar (EXO 6:21),male,Levi,,1,364
Zichri_1,Zichri,,son of Izhar (EXO 6:21),male,Levi,,1,365
Mishael_1,Mishael,,son of Uzziel (EXO 6:22),male,Levi,,1,366
Elzaphan_1,Elzaphan,,son of Uzziel (EXO 6:22),male,Levi,,1,367
Sithri_1,Sithri,,son of Uzziel (EXO 6:22),male,Levi,,1,368
Elisheba_1,Elisheba,,wife of Aaron and daughter of Amminadab (EXO 6:23),female,Judah,,1,369
Amminadab_1,Amminadab,,father of Elisheba (EXO 6:23),male,Judah,,1,370
Nahshon_1,Nahshon,,"son of Amminadab and brother of Elisheba (EXO 6:23), head of the tribe of Judah during the census (NUM 1:7)",male,Judah,leader of Judah during the Exodus (NUM 1:7),1,371
Nadab_1,Nadab,,"son of Aaron (EXO 6:23), died for offering strange fire to the LORD (NUM 3:4)",male,Levi,,1,372
Abihu_1,Abihu,,"son of Aaron (EXO 6:23), died for offering strange fire to the LORD (NUM 3:4)",male,Levi,,1,373
Eleazar_1,Eleazar,,son of Aaron (EXO 6:23),male,Levi,High Priest,1,374
Ithamar_1,Ithamar,,son of Aaron (EXO 6:23),male,Levi,,1,375
Assir_1,Assir,,"son of Korah (EXO 6:24, 1CH 6:22)",male,Levi,Son of Korah.  Did not die in the rebellion (NUM 26:11),1,376
Elkanah_1,Elkanah,,son of Korah (EXO 6:24),male,Levi,Son of Korah.  Did not die in the rebellion (NUM 26:11),1,377
Abiasaph_1,Abiasaph,,son of Korah (EXO 6:24),male,Levi,Son of Korah.  Did not die in the rebellion (NUM 26:11),1,378
Putiel_1,Putiel,,father of Eleazar's wife (EXO 6:25),male,,,1,379
Phinehas_1,Phinehas,,"Eleazar's son, Aaron's grandson (EXO 6:25) given a covenant of peace and perpetual priesthood (NUM 25:13)",male,Levi,High Priest,1,380
Miriam_1,Miriam,,sister of Moses (EXO 15:20),female,Levi,,1,381
Joshua_1,Joshua,,"1 of the 12 spies (called Hoshea)- from Ephraim (NUM 13:8), servant of Moses (EXO 17:9)",male,Ephraim,1 of 12 spies- from Ephraim,1,382
Hur_1,Hur,,supported Moses' hands during the battle against Amalek at Rephidim (EXO 17:10-12),male,Judah,held up Moses hands in battle with Amalek (EXO 17:12),1,383
Eliezer_2,Eliezer,,Moses' second son (EXO 18:4),male,Levi,Both Gershom and Eliezer were born to Moses in Midian since he left Midian with sons (plural)- EXO 4:20,2,384
Bezalel_1,Bezalel,,called by G-d in the construction of the tabernacle (EXO 31:2),male,Judah,craftsman who built the tabernacle,1,385
Uri_1,Uri,,father of Bezalel (EXO 31:2),male,Judah,,1,386
Oholiab_1,Oholiab,,appointed by G-d to the construction of the tabernacle (EXO 31:6),male,Dan,craftsman who built the tabernacle,1,387
Ahisamach_1,Ahisamach,,father of Oholiab (EXO 31:6),male,Dan,,1,388
Nun_1,Nun,,father of Joshua (EXO 33:11),male,Ephraim,,1,389
Shelomith_1,Shelomith,,mother of the unnamed man who cursed the Name (LEV 24:11),female,Dan,,1,390
Dibri_1,Dibri,,father of Shelomith (LEV 24:11),male,Dan,,1,391
Elizur_1,Elizur,,head of the tribe of Reuben during the census (NUM 1:5),male,Reuben,leader of Reuben during the Exodus (NUM 1:5),1,392
Shedeur_1,Shedeur,,father of Elizur (NUM 1:5),male,Reuben,,1,393
Shelumiel_1,Shelumiel,,head of the tribe of Simeon during the census (NUM 1:6),male,Simeon,leader of Simeon during the Exodus (NUM 1:6),1,394
Zurishaddai_1,Zurishaddai,,father of Shelumiel (NUM 1:6),male,Simeon,,1,395
Nethanel_1,Nethanel,,head of the tribe of Issachar during the census (NUM 1:8),male,Issachar,leader of Issachar during the Exodus (NUM 1:8),1,396
Zuar_1,Zuar,,father of Nethanel (NUM 1:8),male,Issachar,,1,397
Eliab_1,Eliab,,head of the tribe of Zebulun during the census (NUM 1:9),male,Zebulun,leader of Zebulun during the Exodus (NUM 1:9),1,398
Helon_1,Helon,,father of Eliab (NUM 1:9),male,Zebulun,,1,399
Elishama_1,Elishama,,head of the tribe of Ephraim during the census (NUM 1:10),male,Ephraim,leader of Ephraim during the Exodus (NUM 1:10),1,400
Ammihud_1,Ammihud,,father of Elishama (NUM 1:10),male,Ephraim,,1,401
Gamaliel_1,Gamaliel,,head of the tribe of Manasseh during the census (NUM 1:10),male,Manasseh,leader of Manasseh during the Exodus (NUM 1:10),1,402
Pedahzur_1,Pedahzur,,father of Gamaliel (NUM 1:10),male,Manasseh,,1,403
Abidan_1,Abidan,,head of the tribe of Benjamin during the census (NUM 1:11),male,Benjamin,leader of Benjamin during the Exodus (NUM 1:11),1,404
Gideoni_1,Gideoni,,father of Abidan (NUM 1:11),male,Benjamin,,1,405
Ahiezer_1,Ahiezer,,head of the tribe of Dan during the census (NUM 1:12),male,Dan,leader of Dan during the Exodus (NUM 1:12),1,406
Ammishaddai_1,Ammishaddai,,father of Ahiezer (NUM 1:12),male,Dan,,1,407
Pagiel_1,Pagiel,,head of the tribe of Asher during the census (NUM 1:13),male,Asher,leader of Asher during the Exodus (NUM 1:13),1,408
Ochran_1,Ochran,,father of Pagiel (NUM 1:13),male,Asher,,1,409
Eliasaph_1,Eliasaph,,head of the tribe of Gad during the census (NUM 1:14),male,Gad,leader of Gad during the Exodus (NUM 1:14),1,410
Deuel_1,Deuel,,father of Eliasaph (NUM 1:14),male,Gad,,1,411
Ahira_1,Ahira,,head of the tribe of Naphtali during the census (NUM 1:15),male,Naphtali,leader of Naphtali during the Exodus (NUM 1:15),1,412
Enan_1,Enan,,father of Ahira (NUM 1:15),male,Naphtali,,1,413
Eliasaph_2,Eliasaph,,leader of the Gershonites (NUM 3:24),male,Levi,,2,414
Lael_1,Lael,,father of Eliasaph (NUM 3:24),male,Levi,,1,415
Zuriel_1,Zuriel,,leader of the families of Merari (NUM 3:35),male,Levi,,1,416
Abihail_1,Abihail,,father of Zuriel (NUM 3:35),male,Levi,,1,417
Hobab_1,Hobab,,"the son of Reuel, Moses' father-in-law (NUM 10:29)",male,,,1,418
Eldad_1,Eldad,,remained in the camp and prophesied (NUM 11:26),male,,,1,419
Medad_1,Medad,,remained in the camp and prophesied (NUM 11:26),male,,,1,420
Shammua_1,Shammua,,1 of the 12 spies- from Reuben (NUM 13:4),male,Reuben,1 of 12 spies- from Reuben,1,421
Zaccur_1,Zaccur,,father of Shammua (NUM 13:4),male,Reuben,,1,422
Shaphat_1,Shaphat,,1 of the 12 spies- from Simeon (NUM 13:5),male,Simeon,1 of 12 spies- from Simeon,1,423
Hori_2,Hori,,father of Shaphat (NUM 13:5),male,Simeon,,2,424
Caleb_1,Caleb,,1 of the 12 spies- from Judah (NUM 13:6),male,Judah,1 of 12 spies- from Judah,1,425
Jephunneh_1,Jephunneh,,father of Caleb (NUM 13:6),male,Judah,the Kenizzite (Joshua 14:6),1,426
Igal_1,Igal,,1 of the 12 spies- from Issachar (NUM 13:7),male,Issachar,1 of 12 spies- from Issachar,1,427
Joseph_2,Joseph,,father of Igal (NUM 13:7),male,Issachar,,2,428
Palti_1,Palti,,1 of the 12 spies- from Benjamin (NUM 13:9),male,Benjamin,1 of 12 spies- from Benjamin,1,429
Raphu_1,Raphu,,father of Palti (NUM 13:9),male,Benjamin,,1,430
Gaddiel_1,Gaddiel,,1 of the 12 spies- from Zebulun (NUM 13:10),male,Zebulun,1 of 12 spies- from Zebulun,1,431
Sodi_1,Sodi,,father of Gaddiel (NUM 13:10),male,Zebulun,,1,432
Gaddi_1,Gaddi,,1 of the 12 spies- from Manasseh (NUM 13:11),male,Manasseh,1 of 12 spies- from Manasseh,1,433
Susi_1,Susi,,father of Gaddi (NUM 13:11),male,Manasseh,,1,434
Ammiel_1,Ammiel,,1 of 12 the spies- from Dan (NUM 13:12),male,Dan,1 of 12 spies- from Dan,1,435
Gemalli_1,Gemalli,,father of Ammiel (NUM 13:12),male,Dan,,1,436
Sethur_1,Sethur,,1 of the 12 spies- from Asher (NUM 13:13),male,Asher,1 of 12 spies- from Asher,1,437
Michael_1,Michael,,father of Sethur (NUM 13:13),male,Asher,,1,438
Nahbi_1,Nahbi,,1 of the 12 spies- from Naphtali (NUM 13:14),male,Naphtali,1 of 12 spies- from Naphtali,1,439
Vophsi_1,Vophsi,,father of Nahbi (NUM 13:14),male,Naphtali,,1,440
Geuel_1,Geuel,,1 of the 12 spies- from Gad (NUM 13:15),male,Gad,1 of 12 spies- from Gad,1,441
Machi_1,Machi,,father of Geuel (NUM 13:15),male,Gad,,1,442
Ahiman_1,Ahiman,,descendant of Anak (NUM 13:22),male,,one of three sons of Anak that Joshua drove out from Kiriath-arba (JOS 15:13),1,443
Sheshai_1,Sheshai,,descendant of Anak (NUM 13:22),male,,one of three sons of Anak that Joshua drove out from Kiriath-arba (JOS 15:13),1,444
Talmai_1,Talmai,,descendant of Anak (NUM 13:22),male,,one of three sons of Anak that Joshua drove out from Kiriath-arba (JOS 15:13),1,445
Anak_1,Anak,,ancestor of the Anakim (NUM 13:22),male,,,1,446
Dathan_1,Dathan,,rebelled against Moses with Korah (NUM 16:1),male,Reuben,,1,447
Abiram_1,Abiram,,rebelled against Moses with Korah (NUM 16:1),male,Reuben,,1,448
Eliab_2,Eliab,,father of Dathan and Abiram from the tribe of Reuben (NUM 16:1),male,Reuben,Not the same person as mentioned in NUM 1:9 (from Zebulun).  This Eliab is from Reuben (NUM 16:1).,2,449
On_1,On,,rebelled against Moses with Korah (NUM 16:1),male,Reuben,,1,450
Peleth_1,Peleth,,father of On (NUM 16:1),male,Reuben,,1,451
King of Edom_1,King of Edom,,Moses sent messengers to him (NUM 20:14),male,Edomite,during the time of the Exodus,1,452
King of Arad_1,King of Arad,,fought against Israel and took some of them captive (NUM 21:1),male,,during the time of the Exodus,1,453
Sihon_1,Sihon,,King of the Amorites (NUM 21:21),male,Amorite,during the time of the Exodus,1,454
King of Moab_1,King of Moab,,former King of Moab from whom Sihon had taken land (NUM 21:26),male,Moabite,during the time of the Exodus,1,455
Og_1,Og,,King of Bashan (NUM 21:33),male,,during the time of the Exodus,1,456
Balak_1,Balak,,"Midianite prophet who worked against Israel, son of Zippor (NUM 22:2)",male,Midianite,,1,457
Zippor_1,Zippor,,father of Balak (NUM 22:2),male,Midianite,,1,458
Balaam_1,Balaam,,"from Pethor of Mesopotamia (NUM 22:5, DEUT 23:4)",male,,,1,459
Beor_2,Beor,,father of Balaam (NUM 22:5),male,,,2,460
Agag_1,Agag,,the King of Israel will be higher than him (NUM 24:7),male,,"As a comparison, Agag must have been known in Balaam's time but is this Agag a foreshadowing of Agag, King of the Amalekites?",1,461
Zimri_1,Zimri,,man pierced by Phinehas (NUM 25:14),male,Simeon,,1,462
Salu_1,Salu,,father of Zimri (NUM 25:14),male,Simeon,,1,463
Cozbi_1,Cozbi,,the Midianite woman pierced by Phinehas (NUM 25:15),female,Midianite,,1,464
Zur_1,Zur,,head of a household in Midian and father of Cozbi (NUM 25:15),male,Midianite,,1,465
Nemuel_1,Nemuel,,"son of Eliab, son of Pallu (NUM 26:9)",male,Reuben,the Nemuelites (NUM 25:12),1,466
Gilead_1,Gilead,,"a son of Machir, grandson of Manasseh (NUM 26:29)",male,Reuben,the Gileadites (NUM 26:29),1,467
Iezer_1,Iezer,,son of Gilead (NUM 26:30),male,Manasseh,the Iezerites (NUM 26:30),1,468
Helek_1,Helek,,son of Gilead (NUM 26:30),male,Manasseh,the Helekites (NUM 26:30),1,469
Asriel_1,Asriel,,son of Gilead (NUM 26:30-31),male,Manasseh,the Asrielites (NUM 26:31),1,470
Shechem_2,Shechem,,son of Gilead (NUM 26:30-31),male,Manasseh,the Shechemites (NUM 26:31),2,471
Shemida_1,Shemida,,son of Gilead (NUM 26:30-32),male,Manasseh,the Shemidaites (NUM 26:32),1,472
Hepher_1,Hepher,,son of Gilead (NUM 26:30-32),male,Manasseh,the Hepherites (NUM 26:32),1,473
Zelophehad_1,Zelophehad,,son of Hepher who had only daughters (NUM 26:33),male,Manasseh,,1,474
Mahlah_1,Mahlah,,daughter of Zelophehad (NUM 26:33),female,Manasseh,,1,475
Noah_2,Noah,,daughter of Zelophehad (NUM 26:33),female,Manasseh,,2,476
Hoglah_1,Hoglah,,daughter of Zelophehad (NUM 26:33),female,Manasseh,,1,477
Milcah_2,Milcah,,daughter of Zelophehad (NUM 26:33),female,Manasseh,,2,478
Tirzah_1,Tirzah,,daughter of Zelophehad (NUM 26:33),female,Manasseh,,1,479
Shuthelah_1,Shuthelah,,descendant of Ephraim (NUM 26:35),male,Ephraim,the Shuthelahites (NUM 26:35),1,480
Becher_2,Becher,,descendant of Ephraim (NUM 26:35),male,Ephraim,the Becherites (NUM 26:35),2,481
Tahan_1,Tahan,,descendant of Ephraim (NUM 26:35),male,Ephraim,the Tahanites (NUM 26:35),1,482
Eran_1,Eran,,son of Shuthelah (NUM 26:35),male,Ephraim,the Eranites (NUM 26:36),1,483
Evi_1,Evi,,King of Midian (NUM 31:8),male,,,1,484
Rekem_1,Rekem,,King of Midian (NUM 31:8),male,,,1,485
Zur_2,Zur,,"King of Midian (NUM 31:8)- possibly the same as Zur_1, father of Cozbi (NUM 25:15)?",male,,,2,486
Hur_2,Hur,,King of Midian (NUM 31:8),male,,,2,487
Reba_1,Reba,,King of Midian (NUM 31:8),male,,,1,488
Jair_1,Jair,,"captured the region of Argob and called it Havvoth-jair (NUM 32:41), a Gileadite who judged Israel for twenty-two years (JDG 10:3)",male,Manasseh,judge of Israel,1,489
Nobah_1,Nobah,,captured Kenath and renamed it Nobah (NUM 23:41),male,,,1,490
Samuel_1,Samuel,,the leader of the tribe of Simeon (NUM 34:20) to apportion the Land (NUM 34:17),male,Simeon,leader of Simeon apportioning the Land (NUM 34:20),1,491
Ammihud_2,Ammihud,,"father of Samuel, the leader of the tribe of Simeon (NUM 34:20)",male,Simeon,,2,492
Elidad_1,Elidad,,the leader of the tribe of Benjamin (NUM 34:21) to apportion the Land (NUM 34:17),male,Benjamin,leader of Benjamin apportioning the Land (NUM 34:21),1,493
Chislon_1,Chislon,,father of Elidad (NUM 34:21),male,Benjamin,,1,494
Bukki_1,Bukki,,the leader of the tribe of Dan (NUM 34:22) to apportion the Land (NUM 34:17),male,Dan,leader of Dan apportioning the Land (NUM 34:22),1,495
Jogli_1,Jogli,,father of Bukki (NUM 34:22),male,Dan,,1,496
Hanniel_1,Hanniel,,the leader of the tribe of Manasseh (NUM 34:23) to apportion the Land (NUM 34:17),male,Manasseh,leader of Manasseh apportioning the Land (NUM 34:23),1,497
Ephod_1,Ephod,,father of Hanniel (NUM 34:23),male,Manasseh,,1,498
Kemuel_2,Kemuel,,the leader of the tribe of Ephraim (NUM 34:24) to apportion the Land (NUM 34:17),male,Ephraim,leader of Ephraim apportioning the Land (NUM 34:24),2,499
Shiphtan_1,Shiphtan,,father of Kemuel (NUM 34:24),male,Ephraim,,1,500
Elizaphan_1,Elizaphan,,the leader of the tribe of Zebulun (NUM 34:25) to apportion the Land (NUM 34:17),male,Zebulun,leader of Zebulun apportioning the Land (NUM 34:25),1,501
Parnach_1,Parnach,,father of Elizaphan (NUM 34:25),male,Zebulun,,1,502
Paltiel_1,Paltiel,,the leader of the tribe of Issachar (NUM 34:26) to apportion the Land (NUM 34:17),male,Issachar,leader of Issachar apportioning the Land (NUM 34:26),1,503
Azzan_1,Azzan,,father of Paltiel (NUM 34:26),male,Issachar,,1,504
Ahihud_1,Ahihud,,the leader of the tribe of Asher (NUM 34:27) to apportion the Land (NUM 34:17),male,Asher,leader of Asher apportioning the Land (NUM 34:27),1,505
Shelomi_1,Shelomi,,father of Ahihud (NUM 34:27),male,Asher,,1,506
Pedahel_1,Pedahel,,the leader of the tribe of Naphtali (NUM 34:28) to apportion the Land (NUM 34:17),male,Naphtali,leader of Naphtali apportioning the Land (NUM 34:28),1,507
